date,kWh
2022-06-27,8887.49
2022-06-28,8226.091
2022-06-29,8505.306
2022-06-30,6588.362
2022-07-01,3835.785
2022-07-02,1313.958
2022-07-03,1845.641
2022-07-04,6851.8
2022-07-05,6963.887
2022-07-06,4486.032
2022-07-07,1389.991
2022-07-08,6736.551
2022-07-09,6504.278
2022-07-10,5902.313
2022-07-11,5925.06
2022-07-12,8038.076
2022-07-13,3638.183
2022-07-14,8059.395
2022-07-15,8049.157
2022-07-16,2133.794
2022-07-17,7230.4890000000005
2022-07-18,4724.891
2022-07-19,4841.27
2022-07-20,7245.762
2022-07-21,7132.3279999999995
2022-07-22,3167.717
2022-07-23,6123.0779999999995
2022-07-24,4165.327
2022-07-25,4673.076
2022-07-26,2545.6929999999998
2022-07-27,1914.141
2022-07-28,3534.899
2022-07-29,6414.4
2022-07-30,1742.0810000000001
2022-07-31,1746.247
2022-08-01,2849.602
2022-08-02,4812.9529999999995
2022-08-03,2122.694
2022-08-04,596.69
2022-08-05,309.915
2022-08-06,453.232
2022-08-07,2194.924
2022-08-08,112.083
2022-08-09,60.772999999999996
2022-08-10,25.233999999999998
2022-08-11,70.81400000000001
2022-08-12,337.899
2022-08-13,1013.841
2022-08-14,4304.897
2022-08-15,1536.907
2022-08-16,1013.981
2022-08-17,4933.903
2022-08-18,4187.885
2022-08-19,3404.539
2022-08-20,3245.257
2022-08-21,3189.908
2022-08-22,3555.569
2022-08-23,1340.315
2022-08-24,1498.625
2022-08-25,355.736
2022-08-26,937.515
2022-08-27,3953.807
2022-08-28,47.545
2022-08-29,389.836
2022-08-30,976.519
2022-08-31,691.104
2022-09-01,2290.245
2022-09-02,3072.118
2022-09-03,1999.2
2022-09-04,925.025
2022-09-05,2468.653
2022-09-06,94.74600000000001
2022-09-07,317.918
2022-09-08,1991.004
2022-09-09,634.0989999999999
2022-09-10,2042.567
2022-09-11,881.943
2022-09-12,1484.872
2022-09-13,1797.1
2022-09-14,1701.691
2022-09-15,1513.85
2022-09-16,381.74
2022-09-17,400.478
2022-09-18,1247.3410000000001
2022-09-19,1191.615
2022-09-20,1016.8340000000001
2022-09-21,1092.153
2022-09-22,1177.916
2022-09-23,758.463
2022-09-24,1132.605
2022-09-25,939.346
2022-09-26,78.476
2022-09-27,519.976
2022-09-28,89.943
2022-09-29,187.24
2022-09-30,46.558
2022-10-01,290.14300000000003
2022-10-02,253.142
2022-10-03,678.714
2022-10-04,753.734
2022-10-05,989.301
2022-10-06,1408.979
2022-10-07,1085.107
2022-10-08,444.137
2022-10-09,10.567
2022-10-10,66.982
2022-10-11,101.174
2022-10-12,218.939
2022-10-13,27.196
2022-10-14,20.544
2022-10-15,102.651
2022-10-16,153.147
2022-10-17,78.062
2022-10-18,171.575
2022-10-19,123.20100000000001
2022-10-20,356.377
2022-10-21,861.974
2022-10-22,546.134
2022-10-23,687.359
2022-10-24,604.136
2022-10-25,1384.719
2022-10-26,1481.2839999999999
2022-10-27,1487.0720000000001
2022-10-28,698.628
2022-10-29,1061.357
2022-10-30,1113.028
2022-10-31,731.284
2022-11-01,1998.84
2022-11-02,1552.214
2022-11-03,2139.469
2022-11-04,1455.508
2022-11-05,1819.79
2022-11-06,805.07
2022-11-07,1529.195
2022-11-08,2795.407
2022-11-09,2965.799
2022-11-10,2797.645
2022-11-11,940.212
2022-11-12,383.436
2022-11-13,666.198
2022-11-14,276.791
2022-11-15,149.6
2022-11-16,1460.364
2022-11-17,2965.091
2022-11-18,2593.785
2022-11-19,3660.491
2022-11-20,1272.29
2022-11-21,56.897
2022-11-22,389.146
2022-11-23,50.653999999999996
2022-11-24,17.863
2022-11-25,87.294
2022-11-26,64.462
2022-11-27,88.535
2022-11-28,93.922
2022-11-29,110.463
2022-11-30,36.664
2022-12-01,108.818
2022-12-02,148.038
2022-12-03,234.557
2022-12-04,466.045
2022-12-05,86.344
2022-12-06,913.317
2022-12-07,2802.675
2022-12-08,4027.915
2022-12-09,1569.299
2022-12-10,4775.966
2022-12-11,945.652
2022-12-12,3971.878
2022-12-13,4102.558
2022-12-14,2498.521
2022-12-15,1816.279
2022-12-16,4814.515
2022-12-17,4616.312
2022-12-18,3548.069
2022-12-19,3937.344
2022-12-20,6188.824
2022-12-21,4440.917
2022-12-22,3508.815
2022-12-23,5760.904
2022-12-24,6949.41
2022-12-25,7417.943
2022-12-26,2668.136
2022-12-27,7714.576
2022-12-28,5549.899
2022-12-29,7000.844
2022-12-30,7204.768
2022-12-31,7084.891
2023-01-01,7992.829
2023-01-02,7739.438
2023-01-03,7531.426
2023-01-04,6679.6990000000005
2023-01-05,8064.545
2023-01-06,5989.6539999999995
2023-01-07,3892.536
2023-01-08,5912.79
2023-01-09,3132.57
2023-01-10,267.931
2023-01-11,2532.081
2023-01-12,7349.425
2023-01-13,7372.065
2023-01-14,7465.659
2023-01-15,7502.991
2023-01-16,7931.091
2023-01-17,7153.465
2023-01-18,7686.73
2023-01-19,7470.593
2023-01-20,2323.672
2023-01-21,8118.278
2023-01-22,7733.649
2023-01-23,6910.615
2023-01-24,4279.923
2023-01-25,5031.498
2023-01-26,4940.574
2023-01-27,7015.217
2023-01-28,5640.564
2023-01-29,8380.181
2023-01-30,8299.53
2023-01-31,8365.784
2023-02-01,7870.523
2023-02-02,7787.534
2023-02-03,463.56
2023-02-04,4822.171
2023-02-05,8364.704
2023-02-06,8218.769
2023-02-07,3459.952
2023-02-08,3387.623
2023-02-09,1957.356
2023-02-10,1959.321
2023-02-11,8203.864
2023-02-12,7708.313
2023-02-13,7961.784
2023-02-14,5829.745
2023-02-15,7554.495
2023-02-16,5395.338
2023-02-17,5796.896
2023-02-18,6336.791
2023-02-19,4957.602
2023-02-20,7647.153
2023-02-21,7392.53
2023-02-22,3612.145
2023-02-23,2194.715
2023-02-24,637.349
2023-02-25,9315.785
2023-02-26,7508.674
2023-02-27,8645.179
2023-02-28,6189.462
2023-03-01,8403.6
2023-03-02,9213.494
2023-03-03,9131.421
2023-03-04,6940.359
2023-03-05,8899.941
2023-03-06,4106.211
2023-03-07,2827.295
2023-03-08,7627.977
2023-03-09,7144.767
2023-03-10,2659.791
2023-03-11,2389.68
2023-03-12,3016.276
2023-03-13,6525.017
2023-03-14,7672.349
2023-03-15,7703.285
2023-03-16,7672.419
2023-03-17,9744.551
2023-03-18,9532.299
2023-03-19,9034.515
2023-03-20,9259.994
2023-03-21,8618.271
2023-03-22,8464.287
2023-03-23,5416.6320000000005
2023-03-24,6133.332
2023-03-25,7190.237
2023-03-26,5234.613
2023-03-27,3541.237
2023-03-28,3269.467
2023-03-29,8543.035
2023-03-30,8616.062
2023-03-31,9104.326000000001
2023-04-01,9120.261
2023-04-02,8090.606
2023-04-03,8727.154
2023-04-04,8407.841
2023-04-05,9056.819
2023-04-06,2757.353
2023-04-07,7986.006
2023-04-08,9618.019
2023-04-09,9131.43
2023-04-10,6943.532
2023-04-11,4337.646
2023-04-12,8837.743
2023-04-13,9427.374
2023-04-14,9112.723
2023-04-15,9126.346
2023-04-16,9132.981
2023-04-17,9392.905
2023-04-18,9151.149
2023-04-19,5469.477
2023-04-20,8153.809
2023-04-21,2487.753
2023-04-22,2839.841
2023-04-23,7671.743
2023-04-24,6038.309
2023-04-25,8101.53
2023-04-26,8267.386
2023-04-27,8962.039
2023-04-28,5825.906
2023-04-29,8571.214
2023-04-30,8722.048
2023-05-01,7782.664
2023-05-02,7498.2880000000005
2023-05-03,7546.763
2023-05-04,8900.54
2023-05-05,2720.42
2023-05-06,5557.772
2023-05-07,4418.408
2023-05-08,5428.493
2023-05-09,8195.039
2023-05-10,8317.435
2023-05-11,7857.823
2023-05-12,8031.3859999999995
2023-05-13,7605.659
2023-05-14,6656.039
2023-05-15,6789.963
2023-05-16,6598.558
2023-05-17,6715.017
2023-05-18,5362.979
2023-05-19,6726.542
2023-05-20,1919.983
2023-05-21,7547.1939999999995
2023-05-22,5117.682
2023-05-23,7275.993
2023-05-24,5367.698
2023-05-25,4442.579
2023-05-26,1348.642
2023-05-27,7849.793
2023-05-28,4298.945
2023-05-29,4403.236
2023-05-30,8297.172
2023-05-31,8155.763
2023-06-01,5293.013
2023-06-02,3833.593
2023-06-03,2279.152
2023-06-04,1180.303
2023-06-05,8510.95
2023-06-06,1980.271
2023-06-07,4230.01
2023-06-08,3900.421
2023-06-09,6488.393
2023-06-10,4435.878
2023-06-11,7709.007
2023-06-12,8308.034
2023-06-13,6050.9800000000005
2023-06-14,4557.9439999999995
2023-06-15,8048.565
2023-06-16,8138.005
2023-06-17,7515.136
2023-06-18,6004.016
2023-06-19,4244.51
2023-06-20,5160.632
2023-06-21,7925.609
2023-06-22,7086.416
2023-06-23,5797.127
2023-06-24,7736.561
2023-06-25,7729.03
2023-06-26,4052.834
2023-06-27,6201.92
2023-06-28,6488.439
2023-06-29,1900.794
2023-06-30,3383.4230000000002
2023-07-01,7205.34
2023-07-02,6188.587
2023-07-03,3912.03
2023-07-04,7187.702
2023-07-05,4991.993
2023-07-06,5194.962
2023-07-07,6652.556
2023-07-08,6338.745
2023-07-09,7251.667
2023-07-10,1103.193
2023-07-11,6706.986
2023-07-12,6097.289
2023-07-13,2064.906
2023-07-14,4484.611
2023-07-15,6718.6
2023-07-16,5458.102
2023-07-17,6804.539
2023-07-18,3496.645
2023-07-19,5937.972
2023-07-20,2124.633
2023-07-21,6441.541
2023-07-22,5946.119
2023-07-23,2519.331
2023-07-24,3237.492
2023-07-25,5063.768
2023-07-26,6380.451
2023-07-27,4877.1939999999995
2023-07-28,2519.865
2023-07-29,4208.062
2023-07-30,6482.883
2023-07-31,2076.34
2023-08-01,6118.047
2023-08-02,3910.387
2023-08-03,4703.124
2023-08-04,3511.688
2023-08-05,1007.396
2023-08-06,4521.501
2023-08-07,3665.697
2023-08-08,5435.241
2023-08-09,1248.469
2023-08-10,209.885
2023-08-11,4514.471
2023-08-12,3386.866
2023-08-13,4828.31
2023-08-14,4580.534
2023-08-15,2255.68
2023-08-16,533.912
2023-08-17,1943.732
2023-08-18,4596.548
2023-08-19,4628.064
2023-08-20,3678.891
2023-08-21,1847.677
2023-08-22,3206.351
2023-08-23,2699.792
2023-08-24,2714.921
2023-08-25,3599.958
2023-08-26,3307.062
2023-08-27,1060.781
2023-08-28,1877.567
2023-08-29,2795.059
2023-08-30,1401.261
2023-08-31,2113.219
2023-09-01,1774.492
2023-09-02,245.006
2023-09-03,913.2620000000001
2023-09-04,2224.622
2023-09-05,476.481
2023-09-06,1838.079
2023-09-07,1532.643
2023-09-08,682.098
2023-09-09,1444.974
2023-09-10,312.039
2023-09-11,1767.579
2023-09-12,1391.21
2023-09-13,952.444
2023-09-14,328.683
2023-09-15,1100.845
2023-09-16,969.421
2023-09-17,779.283
2023-09-18,249.175
2023-09-19,245.575
2023-09-20,519.714
2023-09-21,197.357
2023-09-22,592.084
2023-09-23,159.999
2023-09-24,291.136
2023-09-25,1148.697
2023-09-26,637.902
2023-09-27,1142.805
2023-09-28,1229.1589999999999
2023-09-29,111.298
2023-09-30,295.103
2023-10-01,33.542
2023-10-02,134.998
2023-10-03,22.73
2023-10-04,239.675
2023-10-05,113.58
2023-10-06,138.393
2023-10-07,350.711
2023-10-08,124.018
2023-10-09,207.422
2023-10-10,36.429
2023-10-11,56.568
2023-10-12,42.066
2023-10-13,14.842
2023-10-14,31.355
2023-10-15,6.9
2023-10-16,0.5329999999999999
2023-10-17,0.097
2023-10-18,0.644
2023-10-19,0.546
2023-10-20,41.226
2023-10-21,0.603
2023-10-22,23.354
2023-10-23,6.131
2023-10-24,3.003
2023-10-25,4.546
2023-10-26,19.89
2023-10-27,13.057
2023-10-28,10.645999999999999
2023-10-29,78.74
2023-10-30,10.755
2023-10-31,90.768
2023-11-01,70.069
2023-11-02,190.543
2023-11-03,290.369
2023-11-04,260.216
2023-11-05,116.975
2023-11-06,306.304
2023-11-07,272.85
2023-11-08,670.394
2023-11-09,264.67
2023-11-10,685.018
2023-11-11,409.49399999999997
2023-11-12,514.511
2023-11-13,467.962
2023-11-14,930.146
2023-11-15,624.398
2023-11-16,846.212
2023-11-17,979.566
2023-11-18,1529.6770000000001
2023-11-19,160.55
2023-11-20,645.373
2023-11-21,1385.439
2023-11-22,565.866
2023-11-23,1360.9370000000001
2023-11-24,3637.479
2023-11-25,5206.655
2023-11-26,2108.244
2023-11-27,5091.487
2023-11-28,2230.558
2023-11-29,5724.995
2023-11-30,4415.556
2023-12-01,4104.2210000000005
2023-12-02,1154.018
2023-12-03,1004.489
2023-12-04,227.409
2023-12-05,2874.6530000000002
2023-12-06,1444.2
2023-12-07,1497.413
2023-12-08,36.618
2023-12-09,61.684999999999995
2023-12-10,162.864
2023-12-11,138.347
2023-12-12,54.617
2023-12-13,1639.136
2023-12-14,2745.7960000000003
2023-12-15,4690.643
2023-12-16,3391.791
2023-12-17,7447.549
2023-12-18,742.715
2023-12-19,557.6
2023-12-20,195.417
2023-12-21,1505.003
2023-12-22,5565.271
2023-12-23,3134.361
2023-12-24,4758.836
2023-12-25,7779.412
2023-12-26,7459.99
2023-12-27,5103.662
2023-12-28,6248.2
2023-12-29,4626.006
2023-12-30,6596.127
2023-12-31,6583.394
2024-01-01,7797.47
2024-01-02,7546.24
2024-01-03,6419.287
2024-01-04,7034.051
2024-01-05,5660.156
2024-01-06,9145.074
2024-01-07,7512.599
2024-01-08,2721.825
2024-01-09,5251.059
2024-01-10,6220.412
2024-01-11,5901.828
2024-01-12,7177.237
2024-01-13,4435.632
2024-01-14,7099.32
2024-01-15,6775.131
2024-01-16,5436.12
2024-01-17,8969.745
2024-01-18,4604.854
2024-01-19,2508.264
2024-01-20,7013.932
2024-01-21,6296.773
2024-01-22,7901.391
2024-01-23,9453.046
2024-01-24,7505.937
2024-01-25,5147.811
2024-01-26,8698.101
2024-01-27,9522.425
2024-01-28,1868.359
2024-01-29,2917.337
2024-01-30,1460.928
2024-01-31,2082.002
2024-02-01,8707.312
2024-02-02,8738.267
2024-02-03,8565.305
2024-02-04,535.111
2024-02-05,5769.488
2024-02-06,7309.747
2024-02-07,1146.766
2024-02-08,9100.752
2024-02-09,9444.041
2024-02-10,6620.657
2024-02-11,3114.902
2024-02-12,8851.634
2024-02-13,8637.549
2024-02-14,8225.775
2024-02-15,8262.792
2024-02-16,6956.246
2024-02-17,6679.401
2024-02-18,7754.553
2024-02-19,3938.092
2024-02-20,3383.568
2024-02-21,10273.818
2024-02-22,7001.166
2024-02-23,5798.769
2024-02-24,6576.958
2024-02-25,5552.354
2024-02-26,7041.321
2024-02-27,9050.468
2024-02-28,6817.586
2024-02-29,9315.115
2024-03-01,9606.005
2024-03-02,8965.543
2024-03-03,4879.271
2024-03-04,8396.607
2024-03-05,3874.935
2024-03-06,6546.139
2024-03-07,7229.314
2024-03-08,9324.936
2024-03-09,8744.004
2024-03-10,7493.041
2024-03-11,8262.537
2024-03-12,10259.336
2024-03-13,7262.24
2024-03-14,8526.644
2024-03-15,6108.058
2024-03-16,4969.21
2024-03-17,8165.046
2024-03-18,6995.07
2024-03-19,8113.216
2024-03-20,8201.295
2024-03-21,5989.285
2024-03-22,4251.706
2024-03-23,5105.051
2024-03-24,5900.376
2024-03-25,9196.62
2024-03-26,8521.963
2024-03-27,10572.839
2024-03-28,8442.731
2024-03-29,7049.493
2024-03-30,1615.878
2024-03-31,2531.294
2024-04-01,5502.047
2024-04-02,5606.223
2024-04-03,6039.062
2024-04-04,6118.977
2024-04-05,5879.455
2024-04-06,5726.153
2024-04-07,8044.664
2024-04-08,9607.441
2024-04-09,4345.287
2024-04-10,5490.326
2024-04-11,10190.395
2024-04-12,10151.389
2024-04-13,10132.938
2024-04-14,7052.533
2024-04-15,4546.266
2024-04-16,7021.644
2024-04-17,7976.606
2024-04-18,3105.59
2024-04-19,2064.9809999999998
2024-04-20,1913.024
2024-04-21,8036.137
2024-04-22,5009.641
2024-04-23,7893.798
2024-04-24,8473.946
2024-04-25,9260.636
2024-04-26,8074.792
2024-04-27,9810.213
2024-04-28,9659.377
2024-04-29,9733.43
2024-04-30,8264.457
2024-05-01,9405.784
2024-05-02,8944.953
2024-05-03,7208.063
2024-05-04,2443.444
2024-05-05,8969.328
2024-05-06,9141.639
2024-05-07,9001.451000000001
2024-05-08,6540.1849999999995
2024-05-09,8172.897
2024-05-10,8190.642
2024-05-11,4563.933
2024-05-12,5626.24
2024-05-13,7882.119
2024-05-14,6407.383
2024-05-15,7272.217
2024-05-16,6016.368
2024-05-17,7698.991
2024-05-18,7832.792
2024-05-19,7515.895
2024-05-20,4771.599
2024-05-21,5160.408
2024-05-22,7869.036
2024-05-23,8544.336
2024-05-24,8130.24
2024-05-25,8256.82
2024-05-26,7941.29
2024-05-27,3767.834
2024-05-28,7458.158
2024-05-29,7643.15
2024-05-30,6899.153
2024-05-31,7990.185
2024-06-01,6177.984
2024-06-02,6663.792
2024-06-03,7532.557
2024-06-04,7640.965
2024-06-05,6331.135
2024-06-06,3185.863
2024-06-07,4743.499
2024-06-08,6371.741
2024-06-09,1252.45
2024-06-10,5586.099
2024-06-11,5634.32
2024-06-12,5809.047
2024-06-13,2785.807
2024-06-14,7053.455
2024-06-15,6868.027
2024-06-16,7172.535
2024-06-17,7130.463
2024-06-18,6150.282
2024-06-19,7478.738
2024-06-20,5205.687
2024-06-21,6217.071
2024-06-22,7082.121
2024-06-23,6965.89
2024-06-24,5484.4710000000005
2024-06-25,2839.526
2024-06-26,6347.115
2024-06-27,6452.008
2024-06-28,5100.634
2024-06-29,3068.252
2024-06-30,4154.497
2024-07-01,5244.193
2024-07-02,5469.398
2024-07-03,5353.026
2024-07-04,6531.419
2024-07-05,5521.995
2024-07-06,1059.445
2024-07-07,6852.402
2024-07-08,7053.6539999999995
2024-07-09,4465.403
2024-07-10,4686.926
2024-07-11,6601.2
2024-07-12,6144.372
2024-07-13,6210.017
2024-07-14,6092.352
2024-07-15,5898.598
2024-07-16,2189.674
2024-07-17,3828.858
2024-07-18,6006.401
2024-07-19,6058.916
2024-07-20,5824.165
2024-07-21,5811.804
2024-07-22,4615.103
2024-07-23,5576.19
2024-07-24,5501.861
2024-07-25,5484.275
2024-07-26,5387.383
2024-07-27,2511.222
2024-07-28,5726.292
2024-07-29,5676.87
2024-07-30,5074.114
2024-07-31,2235.802
2024-08-01,5267.2
2024-08-02,5263.143
2024-08-03,4920.4890000000005
2024-08-04,4099.003
2024-08-05,3390.893
2024-08-06,1769.428
2024-08-07,1077.329
2024-08-08,179.023
2024-08-09,385.245
2024-08-10,743.6
2024-08-11,1517.975
2024-08-12,2117.579
2024-08-13,1891.333
2024-08-14,3684.976
2024-08-15,3141.356
2024-08-16,1973.392
2024-08-17,1947.294
2024-08-18,389.43600000000004
2024-08-19,101.675
2024-08-20,1324.94
2024-08-21,1398.471
2024-08-22,153.333
2024-08-23,225.635
2024-08-24,4.342
2024-08-25,70.535
2024-08-26,95.455
2024-08-27,144.239
2024-08-28,474.794
2024-08-29,252.385
2024-08-30,1042.77
2024-08-31,1315.587
2024-09-01,1189.436
2024-09-02,628.922
2024-09-03,1732.998
2024-09-04,1730.861
2024-09-05,1481.323
2024-09-06,866.11
2024-09-07,1551.01
2024-09-08,428.224
2024-09-09,1233.77
2024-09-10,570.804
2024-09-11,1065.966
2024-09-12,1123.202
2024-09-13,266.592
2024-09-14,1065.856
2024-09-15,1040.909
2024-09-16,322.28
2024-09-17,151.118
2024-09-18,131.069
2024-09-19,428.409
2024-09-20,965.199
2024-09-21,14.055
2024-09-22,4.476
2024-09-23,126.568
2024-09-24,183.054
2024-09-25,530.014
2024-09-26,409.028
2024-09-27,407.531
2024-09-28,292.415
2024-09-29,309.221
2024-09-30,555.601
2024-10-01,660.311
2024-10-02,299.713
2024-10-03,148.094
2024-10-04,134.747
2024-10-05,160.007
2024-10-06,37.763999999999996
2024-10-07,51.977000000000004
2024-10-08,60.673
2024-10-09,3.5940000000000003
2024-10-10,2.677
2024-10-11,228.696
2024-10-12,291.319
2024-10-13,167.298
2024-10-14,256.837
2024-10-15,427.813
2024-10-16,556.136
2024-10-17,862.888
2024-10-18,935.672
2024-10-19,952.45
2024-10-20,928.1949999999999
2024-10-21,1013.531
2024-10-22,562.543
2024-10-23,1063.496
2024-10-24,954.881
2024-10-25,649.037
2024-10-26,1134.723
2024-10-27,848.6
2024-10-28,1139.741
2024-10-29,913.684
2024-10-30,875.57
2024-10-31,1072.629
2024-11-01,959.211
2024-11-02,1134.735
2024-11-03,946.381
2024-11-04,1685.465
2024-11-05,1227.151
2024-11-06,1425.162
2024-11-07,1742.575
2024-11-08,394.224
2024-11-09,1592.078
2024-11-10,874.41
2024-11-11,548.24
2024-11-12,857.174
2024-11-13,18.668
2024-11-14,41.038000000000004
2024-11-15,93.02199999999999
2024-11-16,41.421
2024-11-17,20.285999999999998
2024-11-18,3.502
2024-11-19,14.623999999999999
2024-11-20,922.614
2024-11-21,2205.5209999999997
2024-11-22,1043.5710000000001
2024-11-23,2586.328
2024-11-24,1231.091
2024-11-25,2427.114
2024-11-26,1859.977
2024-11-27,3405.366
2024-11-28,3424.393
2024-11-29,3069.077
2024-11-30,1729.6000000000001
2024-12-01,3120.837
2024-12-02,4037.934
2024-12-03,2872.051
2024-12-04,4307.831
2024-12-05,2115.99
2024-12-06,2887.733
2024-12-07,27.485
2024-12-08,48.797
2024-12-09,59.358
2024-12-10,54.838
2024-12-11,103.47
2024-12-12,44.164
2024-12-13,553.294
2024-12-14,1461.319
2024-12-15,21.921
2024-12-16,193.475
2024-12-17,2818.334
2024-12-18,1866.772
2024-12-19,2915.299
2024-12-20,121.518
2024-12-21,351.805
2024-12-22,1064.029
2024-12-23,215.59300000000002
2024-12-24,1324.879
2024-12-25,520.032
2024-12-26,959.573
2024-12-27,1705.099
2024-12-28,1476.824
2024-12-29,1988.782
2024-12-30,2983.315
2024-12-31,3513.182
